Country ID,Education Source Data,Country Name,Year,Education Spend (%),Source Data,GDP
854,GDP,Burkina Faso,2015,4.17,GDP (millions of $),10416.0
854,GDP,Burkina Faso,2015,4.17,GDP per Capita ($),575.0
854,GDP,Burkina Faso,2015,4.17,GDP in 2010 dollars ($),11688.0
108,Government Expenditure,Burundi,2005,10.96,GDP (millions of $),1117.0
108,Government Expenditure,Burundi,2005,10.96,GDP per Capita ($),150.0
108,Government Expenditure,Burundi,2005,10.96,GDP in 2010 dollars ($),1629.0
108,GDP,Burundi,2005,3.63,GDP (millions of $),1117.0
108,GDP,Burundi,2005,3.63,GDP per Capita ($),150.0
108,GDP,Burundi,2005,3.63,GDP in 2010 dollars ($),1629.0
108,Government Expenditure,Burundi,2010,16.59,GDP (millions of $),2032.0
108,Government Expenditure,Burundi,2010,16.59,GDP per Capita ($),232.0
108,Government Expenditure,Burundi,2010,16.59,GDP in 2010 dollars ($),2032.0
108,GDP,Burundi,2010,6.79,GDP (millions of $),2032.0
108,GDP,Burundi,2010,6.79,GDP per Capita ($),232.0
108,GDP,Burundi,2010,6.79,GDP in 2010 dollars ($),2032.0
108,Government Expenditure,Burundi,2017,20.4,GDP (millions of $),3155.0
108,Government Expenditure,Burundi,2017,20.4,GDP per Capita ($),290.0
108,Government Expenditure,Burundi,2017,20.4,GDP in 2010 dollars ($),2472.0
108,GDP,Burundi,2017,4.34,GDP (millions of $),3155.0
108,GDP,Burundi,2017,4.34,GDP per Capita ($),290.0
108,GDP,Burundi,2017,4.34,GDP in 2010 dollars ($),2472.0
132,Government Expenditure,Cabo Verde,2010,14.22,GDP (millions of $),1664.0
132,Government Expenditure,Cabo Verde,2010,14.22,GDP per Capita ($),3313.0
132,Government Expenditure,Cabo Verde,2010,14.22,GDP in 2010 dollars ($),1664.0
132,GDP,Cabo Verde,2010,5.57,GDP (millions of $),1664.0
132,GDP,Cabo Verde,2010,5.57,GDP per Capita ($),3313.0
132,GDP,Cabo Verde,2010,5.57,GDP in 2010 dollars ($),1664.0
132,Government Expenditure,Cabo Verde,2016,17.84,GDP (millions of $),1663.0
132,Government Expenditure,Cabo Verde,2016,17.84,GDP per Capita ($),3082.0
132,Government Expenditure,Cabo Verde,2016,17.84,GDP in 2010 dollars ($),1876.0
132,GDP,Cabo Verde,2016,5.37,GDP (millions of $),1663.0
132,GDP,Cabo Verde,2016,5.37,GDP per Capita ($),3082.0
132,GDP,Cabo Verde,2016,5.37,GDP in 2010 dollars ($),1876.0
132,Government Expenditure,Cabo Verde,2017,16.38,GDP (millions of $),1773.0
132,Government Expenditure,Cabo Verde,2017,16.38,GDP per Capita ($),3245.0
132,Government Expenditure,Cabo Verde,2017,16.38,GDP in 2010 dollars ($),1951.0
132,GDP,Cabo Verde,2017,5.22,GDP (millions of $),1773.0
132,GDP,Cabo Verde,2017,5.22,GDP per Capita ($),3245.0
132,GDP,Cabo Verde,2017,5.22,GDP in 2010 dollars ($),1951.0
116,Government Expenditure,Cambodia,2010,7.34,GDP (millions of $),11242.0
116,Government Expenditure,Cambodia,2010,7.34,GDP per Capita ($),786.0
116,Government Expenditure,Cambodia,2010,7.34,GDP in 2010 dollars ($),11242.0
116,GDP,Cambodia,2010,1.53,GDP (millions of $),11242.0
116,GDP,Cambodia,2010,1.53,GDP per Capita ($),786.0
116,GDP,Cambodia,2010,1.53,GDP in 2010 dollars ($),11242.0
120,Government Expenditure,Cameroon,2005,21.38,GDP (millions of $),17944.0
120,Government Expenditure,Cameroon,2005,21.38,GDP per Capita ($),1030.0
120,Government Expenditure,Cameroon,2005,21.38,GDP in 2010 dollars ($),22022.0
120,GDP,Cameroon,2005,2.89,GDP (millions of $),17944.0
120,GDP,Cameroon,2005,2.89,GDP per Capita ($),1030.0
120,GDP,Cameroon,2005,2.89,GDP in 2010 dollars ($),22022.0
120,Government Expenditure,Cameroon,2010,18.75,GDP (millions of $),26144.0
120,Government Expenditure,Cameroon,2010,18.75,GDP per Capita ($),1309.0
120,Government Expenditure,Cameroon,2010,18.75,GDP in 2010 dollars ($),26144.0
120,GDP,Cameroon,2010,2.99,GDP (millions of $),26144.0
120,GDP,Cameroon,2010,2.99,GDP per Capita ($),1309.0
120,GDP,Cameroon,2010,2.99,GDP in 2010 dollars ($),26144.0
120,Government Expenditure,Cameroon,2017,15.47,GDP (millions of $),34924.0
120,Government Expenditure,Cameroon,2017,15.47,GDP per Capita ($),1452.0
120,Government Expenditure,Cameroon,2017,15.47,GDP in 2010 dollars ($),36365.0
120,GDP,Cameroon,2017,3.08,GDP (millions of $),34924.0
120,GDP,Cameroon,2017,3.08,GDP per Capita ($),1452.0
120,GDP,Cameroon,2017,3.08,GDP in 2010 dollars ($),36365.0
124,Government Expenditure,Canada,2005,12.18,GDP (millions of $),1169393.0
124,Government Expenditure,Canada,2005,12.18,GDP per Capita ($),36218.0
124,Government Expenditure,Canada,2005,12.18,GDP in 2010 dollars ($),1524530.0
124,GDP,Canada,2005,4.78,GDP (millions of $),1169393.0
124,GDP,Canada,2005,4.78,GDP per Capita ($),36218.0
124,GDP,Canada,2005,4.78,GDP in 2010 dollars ($),1524530.0
124,Government Expenditure,Canada,2010,12.34,GDP (millions of $),1613463.0
124,Government Expenditure,Canada,2010,12.34,GDP per Capita ($),47221.0
124,Government Expenditure,Canada,2010,12.34,GDP in 2010 dollars ($),1613463.0
124,GDP,Canada,2010,5.37,GDP (millions of $),1613463.0
124,GDP,Canada,2010,5.37,GDP per Capita ($),47221.0
124,GDP,Canada,2010,5.37,GDP in 2010 dollars ($),1613463.0
136,GDP,Cayman Islands,2005,1.79,GDP (millions of $),3042.0
136,GDP,Cayman Islands,2005,1.79,GDP per Capita ($),62559.0
136,GDP,Cayman Islands,2005,1.79,GDP in 2010 dollars ($),3366.0
140,Government Expenditure,Central African Republic,2005,9.68,GDP (millions of $),1413.0
140,Government Expenditure,Central African Republic,2005,9.68,GDP per Capita ($),342.0
140,Government Expenditure,Central African Republic,2005,9.68,GDP in 2010 dollars ($),1723.0
140,GDP,Central African Republic,2005,1.65,GDP (millions of $),1413.0
140,GDP,Central African Republic,2005,1.65,GDP per Capita ($),342.0
140,GDP,Central African Republic,2005,1.65,GDP in 2010 dollars ($),1723.0
140,Government Expenditure,Central African Republic,2010,6.48,GDP (millions of $),2034.0
140,Government Expenditure,Central African Republic,2010,6.48,GDP per Capita ($),457.0
140,Government Expenditure,Central African Republic,2010,6.48,GDP in 2010 dollars ($),2034.0
140,GDP,Central African Republic,2010,1.2,GDP (millions of $),2034.0
140,GDP,Central African Republic,2010,1.2,GDP per Capita ($),457.0
140,GDP,Central African Republic,2010,1.2,GDP in 2010 dollars ($),2034.0
148,Government Expenditure,Chad,2005,14.67,GDP (millions of $),6681.0
148,Government Expenditure,Chad,2005,14.67,GDP per Capita ($),664.0
148,Government Expenditure,Chad,2005,14.67,GDP in 2010 dollars ($),7449.0
148,GDP,Chad,2005,1.69,GDP (millions of $),6681.0
148,GDP,Chad,2005,1.69,GDP per Capita ($),664.0
148,GDP,Chad,2005,1.69,GDP in 2010 dollars ($),7449.0
148,Government Expenditure,Chad,2010,8.12,GDP (millions of $),10970.0
148,Government Expenditure,Chad,2010,8.12,GDP per Capita ($),923.0
148,Government Expenditure,Chad,2010,8.12,GDP in 2010 dollars ($),10970.0
148,GDP,Chad,2010,1.98,GDP (millions of $),10970.0
148,GDP,Chad,2010,1.98,GDP per Capita ($),923.0
148,GDP,Chad,2010,1.98,GDP in 2010 dollars ($),10970.0
152,Government Expenditure,Chile,2005,16.2,GDP (millions of $),122965.0
152,Government Expenditure,Chile,2005,16.2,GDP per Capita ($),7615.0
152,Government Expenditure,Chile,2005,16.2,GDP in 2010 dollars ($),181652.0
152,GDP,Chile,2005,3.26,GDP (millions of $),122965.0
152,GDP,Chile,2005,3.26,GDP per Capita ($),7615.0
152,GDP,Chile,2005,3.26,GDP in 2010 dollars ($),181652.0
152,Government Expenditure,Chile,2010,17.84,GDP (millions of $),218538.0
152,Government Expenditure,Chile,2010,17.84,GDP per Capita ($),12860.0
152,Government Expenditure,Chile,2010,17.84,GDP in 2010 dollars ($),218538.0
152,GDP,Chile,2010,4.16,GDP (millions of $),218538.0
152,GDP,Chile,2010,4.16,GDP per Capita ($),12860.0
152,GDP,Chile,2010,4.16,GDP in 2010 dollars ($),218538.0
152,Government Expenditure,Chile,2016,21.16,GDP (millions of $),250036.0
152,Government Expenditure,Chile,2016,21.16,GDP per Capita ($),13961.0
152,Government Expenditure,Chile,2016,21.16,GDP in 2010 dollars ($),267904.0
152,GDP,Chile,2016,5.35,GDP (millions of $),250036.0
152,GDP,Chile,2016,5.35,GDP per Capita ($),13961.0
152,GDP,Chile,2016,5.35,GDP in 2010 dollars ($),267904.0
344,Government Expenditure,"China, Hong Kong SAR",2005,22.48,GDP (millions of $),181569.0
344,Government Expenditure,"China, Hong Kong SAR",2005,22.48,GDP per Capita ($),26593.0
344,Government Expenditure,"China, Hong Kong SAR",2005,22.48,GDP in 2010 dollars ($),188650.0
344,GDP,"China, Hong Kong SAR",2005,4.13,GDP (millions of $),181569.0
344,GDP,"China, Hong Kong SAR",2005,4.13,GDP per Capita ($),26593.0
344,GDP,"China, Hong Kong SAR",2005,4.13,GDP in 2010 dollars ($),188650.0
344,Government Expenditure,"China, Hong Kong SAR",2010,19.91,GDP (millions of $),228639.0
344,Government Expenditure,"China, Hong Kong SAR",2010,19.91,GDP per Capita ($),32545.0
344,Government Expenditure,"China, Hong Kong SAR",2010,19.91,GDP in 2010 dollars ($),228639.0
344,GDP,"China, Hong Kong SAR",2010,3.51,GDP (millions of $),228639.0
344,GDP,"China, Hong Kong SAR",2010,3.51,GDP per Capita ($),32545.0
344,GDP,"China, Hong Kong SAR",2010,3.51,GDP in 2010 dollars ($),228639.0
344,Government Expenditure,"China, Hong Kong SAR",2017,17.84,GDP (millions of $),341659.0
344,Government Expenditure,"China, Hong Kong SAR",2017,17.84,GDP per Capita ($),46390.0
344,Government Expenditure,"China, Hong Kong SAR",2017,17.84,GDP in 2010 dollars ($),280363.0
344,GDP,"China, Hong Kong SAR",2017,3.31,GDP (millions of $),341659.0
344,GDP,"China, Hong Kong SAR",2017,3.31,GDP per Capita ($),46390.0
344,GDP,"China, Hong Kong SAR",2017,3.31,GDP in 2010 dollars ($),280363.0
446,GDP,"China, Macao SAR",2005,2.29,GDP (millions of $),12092.0
446,GDP,"China, Macao SAR",2005,2.29,GDP per Capita ($),25059.0
446,GDP,"China, Macao SAR",2005,2.29,GDP in 2010 dollars ($),16526.0
446,GDP,"China, Macao SAR",2010,2.63,GDP (millions of $),28124.0
446,GDP,"China, Macao SAR",2010,2.63,GDP per Capita ($),52375.0
446,GDP,"China, Macao SAR",2010,2.63,GDP in 2010 dollars ($),28124.0
446,GDP,"China, Macao SAR",2016,3.08,GDP (millions of $),45311.0
446,GDP,"China, Macao SAR",2016,3.08,GDP per Capita ($),74018.0
446,GDP,"China, Macao SAR",2016,3.08,GDP in 2010 dollars ($),31921.0
170,Government Expenditure,Colombia,2005,15.54,GDP (millions of $),146566.0
170,Government Expenditure,Colombia,2005,15.54,GDP per Capita ($),3386.0
170,Government Expenditure,Colombia,2005,15.54,GDP in 2010 dollars ($),229937.0
170,GDP,Colombia,2005,4.0,GDP (millions of $),146566.0
170,GDP,Colombia,2005,4.0,GDP per Capita ($),3386.0
170,GDP,Colombia,2005,4.0,GDP in 2010 dollars ($),229937.0
170,Government Expenditure,Colombia,2010,16.42,GDP (millions of $),287018.0
170,Government Expenditure,Colombia,2010,16.42,GDP per Capita ($),6251.0
170,Government Expenditure,Colombia,2010,16.42,GDP in 2010 dollars ($),287018.0
170,GDP,Colombia,2010,4.83,GDP (millions of $),287018.0
170,GDP,Colombia,2010,4.83,GDP per Capita ($),6251.0
170,GDP,Colombia,2010,4.83,GDP in 2010 dollars ($),287018.0
170,Government Expenditure,Colombia,2017,15.17,GDP (millions of $),309191.0
170,Government Expenditure,Colombia,2017,15.17,GDP per Capita ($),6302.0
170,Government Expenditure,Colombia,2017,15.17,GDP in 2010 dollars ($),372936.0
170,GDP,Colombia,2017,4.4,GDP (millions of $),309191.0
170,GDP,Colombia,2017,4.4,GDP per Capita ($),6302.0
170,GDP,Colombia,2017,4.4,GDP in 2010 dollars ($),372936.0
174,Government Expenditure,Comoros,2015,15.27,GDP (millions of $),988.0
174,Government Expenditure,Comoros,2015,15.27,GDP per Capita ($),1271.0
174,Government Expenditure,Comoros,2015,15.27,GDP in 2010 dollars ($),1179.0
174,GDP,Comoros,2015,4.34,GDP (millions of $),988.0
174,GDP,Comoros,2015,4.34,GDP per Capita ($),1271.0
174,GDP,Comoros,2015,4.34,GDP in 2010 dollars ($),1179.0
178,Government Expenditure,Congo,2005,7.6,GDP (millions of $),6350.0
178,Government Expenditure,Congo,2005,7.6,GDP per Capita ($),1708.0
178,Government Expenditure,Congo,2005,7.6,GDP in 2010 dollars ($),9410.0
178,GDP,Congo,2005,1.84,GDP (millions of $),6350.0
178,GDP,Congo,2005,1.84,GDP per Capita ($),1708.0
178,GDP,Congo,2005,1.84,GDP in 2010 dollars ($),9410.0
178,Government Expenditure,Congo,2010,24.73,GDP (millions of $),13678.0
178,Government Expenditure,Congo,2010,24.73,GDP per Capita ($),3118.0
178,Government Expenditure,Congo,2010,24.73,GDP in 2010 dollars ($),13678.0
178,GDP,Congo,2010,6.22,GDP (millions of $),13678.0
178,GDP,Congo,2010,6.22,GDP per Capita ($),3118.0
178,GDP,Congo,2010,6.22,GDP in 2010 dollars ($),13678.0
178,Government Expenditure,Congo,2015,7.95,GDP (millions of $),11092.0
178,Government Expenditure,Congo,2015,7.95,GDP per Capita ($),2220.0
178,Government Expenditure,Congo,2015,7.95,GDP in 2010 dollars ($),14081.0
178,GDP,Congo,2015,4.56,GDP (millions of $),11092.0
178,GDP,Congo,2015,4.56,GDP per Capita ($),2220.0
178,GDP,Congo,2015,4.56,GDP in 2010 dollars ($),14081.0
184,GDP,Cook Islands,2016,4.65,GDP (millions of $),288.0
184,GDP,Cook Islands,2016,4.65,GDP per Capita ($),16572.0
184,GDP,Cook Islands,2016,4.65,GDP in 2010 dollars ($),310.0
188,GDP,Costa Rica,2010,6.63,GDP (millions of $),37269.0
188,GDP,Costa Rica,2010,6.63,GDP per Capita ($),8199.0
188,GDP,Costa Rica,2010,6.63,GDP in 2010 dollars ($),37269.0
188,GDP,Costa Rica,2017,7.43,GDP (millions of $),57565.0
188,GDP,Costa Rica,2017,7.43,GDP per Capita ($),11734.0
188,GDP,Costa Rica,2017,7.43,GDP in 2010 dollars ($),48037.0
191,Government Expenditure,Croatia,2010,8.96,GDP (millions of $),59866.0
191,Government Expenditure,Croatia,2010,8.96,GDP per Capita ($),13832.0
191,Government Expenditure,Croatia,2010,8.96,GDP in 2010 dollars ($),59866.0
191,GDP,Croatia,2010,4.24,GDP (millions of $),59866.0
191,GDP,Croatia,2010,4.24,GDP per Capita ($),13832.0
191,GDP,Croatia,2010,4.24,GDP in 2010 dollars ($),59866.0
192,GDP,Cuba,2005,10.56,GDP (millions of $),42644.0
192,GDP,Cuba,2005,10.56,GDP per Capita ($),3779.0
192,GDP,Cuba,2005,10.56,GDP in 2010 dollars ($),49481.0
192,GDP,Cuba,2010,12.84,GDP (millions of $),64328.0
192,GDP,Cuba,2010,12.84,GDP per Capita ($),5676.0
192,GDP,Cuba,2010,12.84,GDP in 2010 dollars ($),64328.0
196,Government Expenditure,Cyprus,2005,15.84,GDP (millions of $),18967.0
196,Government Expenditure,Cyprus,2005,15.84,GDP per Capita ($),25682.0
196,Government Expenditure,Cyprus,2005,15.84,GDP in 2010 dollars ($),22568.0
196,GDP,Cyprus,2005,6.2,GDP (millions of $),18967.0
196,GDP,Cyprus,2005,6.2,GDP per Capita ($),25682.0
196,GDP,Cyprus,2005,6.2,GDP in 2010 dollars ($),22568.0
196,Government Expenditure,Cyprus,2010,15.65,GDP (millions of $),25561.0
196,Government Expenditure,Cyprus,2010,15.65,GDP per Capita ($),30817.0
196,Government Expenditure,Cyprus,2010,15.65,GDP in 2010 dollars ($),25561.0
196,GDP,Cyprus,2010,6.58,GDP (millions of $),25561.0
196,GDP,Cyprus,2010,6.58,GDP per Capita ($),30817.0
196,GDP,Cyprus,2010,6.58,GDP in 2010 dollars ($),25561.0
196,Government Expenditure,Cyprus,2015,16.28,GDP (millions of $),19681.0
196,Government Expenditure,Cyprus,2015,16.28,GDP per Capita ($),23236.0
196,Government Expenditure,Cyprus,2015,16.28,GDP in 2010 dollars ($),23627.0
196,GDP,Cyprus,2015,6.38,GDP (millions of $),19681.0
196,GDP,Cyprus,2015,6.38,GDP per Capita ($),23236.0
196,GDP,Cyprus,2015,6.38,GDP in 2010 dollars ($),23627.0
203,Government Expenditure,Czechia,2005,9.2,GDP (millions of $),136281.0
203,Government Expenditure,Czechia,2005,9.2,GDP per Capita ($),13285.0
203,Government Expenditure,Czechia,2005,9.2,GDP in 2010 dollars ($),183918.0
203,GDP,Czechia,2005,3.89,GDP (millions of $),136281.0
203,GDP,Czechia,2005,3.89,GDP per Capita ($),13285.0
203,GDP,Czechia,2005,3.89,GDP in 2010 dollars ($),183918.0
203,Government Expenditure,Czechia,2010,9.34,GDP (millions of $),207478.0
203,Government Expenditure,Czechia,2010,9.34,GDP per Capita ($),19692.0
203,Government Expenditure,Czechia,2010,9.34,GDP in 2010 dollars ($),207478.0
203,GDP,Czechia,2010,4.06,GDP (millions of $),207478.0
203,GDP,Czechia,2010,4.06,GDP per Capita ($),19692.0
203,GDP,Czechia,2010,4.06,GDP in 2010 dollars ($),207478.0
203,Government Expenditure,Czechia,2015,13.88,GDP (millions of $),186830.0
203,Government Expenditure,Czechia,2015,13.88,GDP per Capita ($),17619.0
203,Government Expenditure,Czechia,2015,13.88,GDP in 2010 dollars ($),225493.0
203,GDP,Czechia,2015,5.79,GDP (millions of $),186830.0
203,GDP,Czechia,2015,5.79,GDP per Capita ($),17619.0
203,GDP,Czechia,2015,5.79,GDP in 2010 dollars ($),225493.0
180,Government Expenditure,Dem. Rep. of the Congo,2010,9.66,GDP (millions of $),21566.0
180,Government Expenditure,Dem. Rep. of the Congo,2010,9.66,GDP per Capita ($),334.0
180,Government Expenditure,Dem. Rep. of the Congo,2010,9.66,GDP in 2010 dollars ($),21566.0
180,GDP,Dem. Rep. of the Congo,2010,1.52,GDP (millions of $),21566.0
180,GDP,Dem. Rep. of the Congo,2010,1.52,GDP per Capita ($),334.0
180,GDP,Dem. Rep. of the Congo,2010,1.52,GDP in 2010 dollars ($),21566.0
180,Government Expenditure,Dem. Rep. of the Congo,2015,11.74,GDP (millions of $),37918.0
180,Government Expenditure,Dem. Rep. of the Congo,2015,11.74,GDP per Capita ($),498.0
180,Government Expenditure,Dem. Rep. of the Congo,2015,11.74,GDP in 2010 dollars ($),31338.0
180,GDP,Dem. Rep. of the Congo,2015,2.17,GDP (millions of $),37918.0
180,GDP,Dem. Rep. of the Congo,2015,2.17,GDP per Capita ($),498.0
180,GDP,Dem. Rep. of the Congo,2015,2.17,GDP in 2010 dollars ($),31338.0
180,Government Expenditure,Dem. Rep. of the Congo,2017,11.71,GDP (millions of $),37642.0
180,Government Expenditure,Dem. Rep. of the Congo,2017,11.71,GDP per Capita ($),463.0
180,Government Expenditure,Dem. Rep. of the Congo,2017,11.71,GDP in 2010 dollars ($),33278.0
180,GDP,Dem. Rep. of the Congo,2017,1.47,GDP (millions of $),37642.0
180,GDP,Dem. Rep. of the Congo,2017,1.47,GDP per Capita ($),463.0
180,GDP,Dem. Rep. of the Congo,2017,1.47,GDP in 2010 dollars ($),33278.0
208,Government Expenditure,Denmark,2005,15.78,GDP (millions of $),264467.0
208,Government Expenditure,Denmark,2005,15.78,GDP per Capita ($),48779.0
208,Government Expenditure,Denmark,2005,15.78,GDP in 2010 dollars ($),318623.0
208,GDP,Denmark,2005,8.09,GDP (millions of $),264467.0
208,GDP,Denmark,2005,8.09,GDP per Capita ($),48779.0
208,GDP,Denmark,2005,8.09,GDP in 2010 dollars ($),318623.0
208,Government Expenditure,Denmark,2010,15.1,GDP (millions of $),321995.0
208,Government Expenditure,Denmark,2010,15.1,GDP per Capita ($),57967.0
208,Government Expenditure,Denmark,2010,15.1,GDP in 2010 dollars ($),321995.0
208,GDP,Denmark,2010,8.56,GDP (millions of $),321995.0
208,GDP,Denmark,2010,8.56,GDP per Capita ($),57967.0
208,GDP,Denmark,2010,8.56,GDP in 2010 dollars ($),321995.0
262,Government Expenditure,Djibouti,2005,22.72,GDP (millions of $),674.0
262,Government Expenditure,Djibouti,2005,22.72,GDP per Capita ($),861.0
262,Government Expenditure,Djibouti,2005,22.72,GDP in 2010 dollars ($),748.0
262,GDP,Djibouti,2005,8.37,GDP (millions of $),674.0
262,GDP,Djibouti,2005,8.37,GDP per Capita ($),861.0
262,GDP,Djibouti,2005,8.37,GDP in 2010 dollars ($),748.0
262,Government Expenditure,Djibouti,2010,12.33,GDP (millions of $),1015.0
262,Government Expenditure,Djibouti,2010,12.33,GDP per Capita ($),1192.0
262,Government Expenditure,Djibouti,2010,12.33,GDP in 2010 dollars ($),1015.0
262,GDP,Djibouti,2010,4.49,GDP (millions of $),1015.0
262,GDP,Djibouti,2010,4.49,GDP per Capita ($),1192.0
262,GDP,Djibouti,2010,4.49,GDP in 2010 dollars ($),1015.0
212,Government Expenditure,Dominica,2015,10.52,GDP (millions of $),541.0
212,Government Expenditure,Dominica,2015,10.52,GDP per Capita ($),7392.0
212,Government Expenditure,Dominica,2015,10.52,GDP in 2010 dollars ($),495.0
212,GDP,Dominica,2015,3.39,GDP (millions of $),541.0
212,GDP,Dominica,2015,3.39,GDP per Capita ($),7392.0
212,GDP,Dominica,2015,3.39,GDP in 2010 dollars ($),495.0
218,Government Expenditure,Ecuador,2010,13.0,GDP (millions of $),69555.0
218,Government Expenditure,Ecuador,2010,13.0,GDP per Capita ($),4657.0
218,Government Expenditure,Ecuador,2010,13.0,GDP in 2010 dollars ($),69555.0
218,GDP,Ecuador,2010,4.51,GDP (millions of $),69555.0
218,GDP,Ecuador,2010,4.51,GDP per Capita ($),4657.0
218,GDP,Ecuador,2010,4.51,GDP in 2010 dollars ($),69555.0
218,Government Expenditure,Ecuador,2015,12.6,GDP (millions of $),99290.0
218,Government Expenditure,Ecuador,2015,12.6,GDP per Capita ($),6150.0
218,Government Expenditure,Ecuador,2015,12.6,GDP in 2010 dollars ($),86419.0
218,GDP,Ecuador,2015,5.0,GDP (millions of $),99290.0
218,GDP,Ecuador,2015,5.0,GDP per Capita ($),6150.0
218,GDP,Ecuador,2015,5.0,GDP in 2010 dollars ($),86419.0
818,Government Expenditure,Egypt,2005,15.04,GDP (millions of $),94456.0
818,Government Expenditure,Egypt,2005,15.04,GDP per Capita ($),1230.0
818,Government Expenditure,Egypt,2005,15.04,GDP in 2010 dollars ($),159056.0
818,GDP,Egypt,2005,4.79,GDP (millions of $),94456.0
818,GDP,Egypt,2005,4.79,GDP per Capita ($),1230.0
818,GDP,Egypt,2005,4.79,GDP in 2010 dollars ($),159056.0
222,Government Expenditure,El Salvador,2005,14.66,GDP (millions of $),14698.0
222,Government Expenditure,El Salvador,2005,14.66,GDP per Capita ($),2438.0
222,Government Expenditure,El Salvador,2005,14.66,GDP in 2010 dollars ($),17193.0
222,GDP,El Salvador,2005,3.18,GDP (millions of $),14698.0
222,GDP,El Salvador,2005,3.18,GDP per Capita ($),2438.0
222,GDP,El Salvador,2005,3.18,GDP in 2010 dollars ($),17193.0
222,Government Expenditure,El Salvador,2010,16.16,GDP (millions of $),18448.0
222,Government Expenditure,El Salvador,2010,16.16,GDP per Capita ($),2993.0
222,Government Expenditure,El Salvador,2010,16.16,GDP in 2010 dollars ($),18448.0
222,GDP,El Salvador,2010,4.05,GDP (millions of $),18448.0
222,GDP,El Salvador,2010,4.05,GDP per Capita ($),2993.0
222,GDP,El Salvador,2010,4.05,GDP in 2010 dollars ($),18448.0
222,Government Expenditure,El Salvador,2016,16.11,GDP (millions of $),23912.0
222,Government Expenditure,El Salvador,2016,16.11,GDP per Capita ($),3769.0
222,Government Expenditure,El Salvador,2016,16.11,GDP in 2010 dollars ($),20842.0
222,GDP,El Salvador,2016,3.87,GDP (millions of $),23912.0
222,GDP,El Salvador,2016,3.87,GDP per Capita ($),3769.0
222,GDP,El Salvador,2016,3.87,GDP in 2010 dollars ($),20842.0
222,Government Expenditure,El Salvador,2017,15.63,GDP (millions of $),24805.0
222,Government Expenditure,El Salvador,2017,15.63,GDP per Capita ($),3889.0
222,Government Expenditure,El Salvador,2017,15.63,GDP in 2010 dollars ($),21325.0
222,GDP,El Salvador,2017,3.75,GDP (millions of $),24805.0
222,GDP,El Salvador,2017,3.75,GDP per Capita ($),3889.0
222,GDP,El Salvador,2017,3.75,GDP in 2010 dollars ($),21325.0
233,Government Expenditure,Estonia,2005,14.26,GDP (millions of $),14003.0
233,Government Expenditure,Estonia,2005,14.26,GDP per Capita ($),10330.0
233,Government Expenditure,Estonia,2005,14.26,GDP in 2010 dollars ($),19902.0
233,GDP,Estonia,2005,4.84,GDP (millions of $),14003.0
233,GDP,Estonia,2005,4.84,GDP per Capita ($),10330.0
233,GDP,Estonia,2005,4.84,GDP in 2010 dollars ($),19902.0
233,Government Expenditure,Estonia,2010,13.64,GDP (millions of $),19503.0
233,Government Expenditure,Estonia,2010,13.64,GDP per Capita ($),14640.0
233,Government Expenditure,Estonia,2010,13.64,GDP in 2010 dollars ($),19503.0
233,GDP,Estonia,2010,5.53,GDP (millions of $),19503.0
233,GDP,Estonia,2010,5.53,GDP per Capita ($),14640.0
233,GDP,Estonia,2010,5.53,GDP in 2010 dollars ($),19503.0
233,Government Expenditure,Estonia,2015,12.97,GDP (millions of $),22567.0
233,Government Expenditure,Estonia,2015,12.97,GDP per Capita ($),17157.0
233,Government Expenditure,Estonia,2015,12.97,GDP in 2010 dollars ($),23341.0
233,GDP,Estonia,2015,5.22,GDP (millions of $),22567.0
233,GDP,Estonia,2015,5.22,GDP per Capita ($),17157.0
233,GDP,Estonia,2015,5.22,GDP in 2010 dollars ($),23341.0
748,Government Expenditure,Eswatini,2005,20.89,GDP (millions of $),3178.0
748,Government Expenditure,Eswatini,2005,20.89,GDP per Capita ($),2874.0
748,Government Expenditure,Eswatini,2005,20.89,GDP in 2010 dollars ($),3773.0
748,GDP,Eswatini,2005,6.48,GDP (millions of $),3178.0
748,GDP,Eswatini,2005,6.48,GDP per Capita ($),2874.0
748,GDP,Eswatini,2005,6.48,GDP in 2010 dollars ($),3773.0
748,Government Expenditure,Eswatini,2010,18.28,GDP (millions of $),4439.0
748,Government Expenditure,Eswatini,2010,18.28,GDP per Capita ($),3690.0
748,Government Expenditure,Eswatini,2010,18.28,GDP in 2010 dollars ($),4439.0
748,GDP,Eswatini,2010,6.12,GDP (millions of $),4439.0
748,GDP,Eswatini,2010,6.12,GDP per Capita ($),3690.0
748,GDP,Eswatini,2010,6.12,GDP in 2010 dollars ($),4439.0
231,Government Expenditure,Ethiopia,2010,26.3,GDP (millions of $),26311.0
231,Government Expenditure,Ethiopia,2010,26.3,GDP per Capita ($),300.0
231,Government Expenditure,Ethiopia,2010,26.3,GDP in 2010 dollars ($),26311.0
231,GDP,Ethiopia,2010,4.5,GDP (millions of $),26311.0
231,GDP,Ethiopia,2010,4.5,GDP per Capita ($),300.0
231,GDP,Ethiopia,2010,4.5,GDP in 2010 dollars ($),26311.0
231,Government Expenditure,Ethiopia,2015,27.1,GDP (millions of $),63079.0
231,Government Expenditure,Ethiopia,2015,27.1,GDP per Capita ($),632.0
231,Government Expenditure,Ethiopia,2015,27.1,GDP in 2010 dollars ($),43538.0
