Country ID,Education Source Data,Country Name,Year,Education Spend (%),Source Data,"Rate per 100,000"
270,Government Expenditure,Gambia,2010,17.61,Homicide (%),9.8
268,Government Expenditure,Georgia,2005,11.18,Homicide (%),9.0
268,Government Expenditure,Georgia,2005,11.18,Assault (%),8.2
268,Government Expenditure,Georgia,2005,11.18,Kidnapping (%),2.0
268,Government Expenditure,Georgia,2005,11.18,Theft (%),362.3
268,Government Expenditure,Georgia,2005,11.18,Robbery (%),46.5
268,Government Expenditure,Georgia,2005,11.18,Sexual Violence (%),3.7
276,Government Expenditure,Germany,2010,10.4,Homicide (%),1.0
276,Government Expenditure,Germany,2010,10.4,Assault (%),176.7
276,Government Expenditure,Germany,2010,10.4,Kidnapping (%),6.1
276,Government Expenditure,Germany,2010,10.4,Theft (%),
276,Government Expenditure,Germany,2010,10.4,Robbery (%),59.5
276,Government Expenditure,Germany,2010,10.4,Sexual Violence (%),45.5
276,Government Expenditure,Germany,2015,10.99,Homicide (%),0.8
276,Government Expenditure,Germany,2015,10.99,Assault (%),155.9
276,Government Expenditure,Germany,2015,10.99,Kidnapping (%),5.8
276,Government Expenditure,Germany,2015,10.99,Theft (%),
276,Government Expenditure,Germany,2015,10.99,Robbery (%),54.7
276,Government Expenditure,Germany,2015,10.99,Sexual Violence (%),42.5
288,Government Expenditure,Ghana,2005,23.43,Homicide (%),1.8
288,Government Expenditure,Ghana,2010,20.7,Homicide (%),1.7
300,Government Expenditure,Greece,2005,8.7,Homicide (%),1.2
300,Government Expenditure,Greece,2005,8.7,Assault (%),68.8
300,Government Expenditure,Greece,2005,8.7,Kidnapping (%),0.2
300,Government Expenditure,Greece,2005,8.7,Theft (%),545.5
300,Government Expenditure,Greece,2005,8.7,Robbery (%),18.4
300,Government Expenditure,Greece,2005,8.7,Sexual Violence (%),5.7
308,Government Expenditure,Grenada,2016,42.79,Homicide (%),10.2
308,Government Expenditure,Grenada,2016,42.79,Assault (%),
308,Government Expenditure,Grenada,2016,42.79,Theft (%),
308,Government Expenditure,Grenada,2016,42.79,Robbery (%),51.2
320,Government Expenditure,Guatemala,2010,19.3,Homicide (%),40.7
320,Government Expenditure,Guatemala,2010,19.3,Assault (%),50.9
320,Government Expenditure,Guatemala,2010,19.3,Kidnapping (%),0.9
320,Government Expenditure,Guatemala,2010,19.3,Theft (%),44.5
320,Government Expenditure,Guatemala,2010,19.3,Robbery (%),22.1
320,Government Expenditure,Guatemala,2010,19.3,Sexual Violence (%),3.4
324,Government Expenditure,Guinea,2005,10.95,Homicide (%),10.1
324,Government Expenditure,Guinea,2005,10.95,Assault (%),3.0
324,Government Expenditure,Guinea,2005,10.95,Kidnapping (%),0.2
324,Government Expenditure,Guinea,2010,12.44,Homicide (%),9.4
624,Government Expenditure,Guinea-Bissau,2010,9.07,Homicide (%),10.5
328,Government Expenditure,Guyana,2005,13.82,Homicide (%),18.9
328,Government Expenditure,Guyana,2005,13.82,Sexual Violence (%),32.2
328,Government Expenditure,Guyana,2010,11.84,Homicide (%),18.8
328,Government Expenditure,Guyana,2010,11.84,Assault (%),
328,Government Expenditure,Guyana,2010,11.84,Kidnapping (%),0.3
328,Government Expenditure,Guyana,2010,11.84,Theft (%),523.2
328,Government Expenditure,Guyana,2010,11.84,Robbery (%),146.7
328,Government Expenditure,Guyana,2010,11.84,Sexual Violence (%),19.5
340,Government Expenditure,Honduras,2015,24.64,Homicide (%),57.5
340,Government Expenditure,Honduras,2015,24.64,Assault (%),14.8
340,Government Expenditure,Honduras,2015,24.64,Kidnapping (%),0.5
340,Government Expenditure,Honduras,2015,24.64,Theft (%),32.5
340,Government Expenditure,Honduras,2015,24.64,Robbery (%),106.6
340,Government Expenditure,Honduras,2015,24.64,Sexual Violence (%),18.4
348,Government Expenditure,Hungary,2005,10.8,Homicide (%),1.6
348,Government Expenditure,Hungary,2005,10.8,Assault (%),122.3
348,Government Expenditure,Hungary,2005,10.8,Kidnapping (%),0.1
348,Government Expenditure,Hungary,2005,10.8,Theft (%),
348,Government Expenditure,Hungary,2005,10.8,Robbery (%),29.6
348,Government Expenditure,Hungary,2005,10.8,Sexual Violence (%),8.5
348,Government Expenditure,Hungary,2010,9.69,Homicide (%),1.4
348,Government Expenditure,Hungary,2010,9.69,Assault (%),146.7
348,Government Expenditure,Hungary,2010,9.69,Kidnapping (%),0.2
348,Government Expenditure,Hungary,2010,9.69,Theft (%),
348,Government Expenditure,Hungary,2010,9.69,Robbery (%),34.2
348,Government Expenditure,Hungary,2010,9.69,Sexual Violence (%),12.9
348,Government Expenditure,Hungary,2015,9.14,Homicide (%),2.3
348,Government Expenditure,Hungary,2015,9.14,Assault (%),127.5
348,Government Expenditure,Hungary,2015,9.14,Kidnapping (%),0.1
348,Government Expenditure,Hungary,2015,9.14,Theft (%),
348,Government Expenditure,Hungary,2015,9.14,Robbery (%),14.7
352,Government Expenditure,Iceland,2005,17.81,Homicide (%),1.0
352,Government Expenditure,Iceland,2005,17.81,Theft (%),
352,Government Expenditure,Iceland,2005,17.81,Robbery (%),16.6
352,Government Expenditure,Iceland,2005,17.81,Sexual Violence (%),97.1
352,Government Expenditure,Iceland,2010,14.6,Homicide (%),0.6
352,Government Expenditure,Iceland,2010,14.6,Assault (%),17.8
352,Government Expenditure,Iceland,2010,14.6,Theft (%),
352,Government Expenditure,Iceland,2010,14.6,Robbery (%),13.1
352,Government Expenditure,Iceland,2010,14.6,Sexual Violence (%),68.2
352,Government Expenditure,Iceland,2015,18.16,Homicide (%),0.9
352,Government Expenditure,Iceland,2015,18.16,Assault (%),25.7
352,Government Expenditure,Iceland,2015,18.16,Theft (%),
352,Government Expenditure,Iceland,2015,18.16,Robbery (%),16.0
352,Government Expenditure,Iceland,2015,18.16,Sexual Violence (%),108.7
356,Government Expenditure,India,2005,11.21,Homicide (%),3.9
356,Government Expenditure,India,2005,11.21,Assault (%),23.7
356,Government Expenditure,India,2005,11.21,Kidnapping (%),2.0
356,Government Expenditure,India,2005,11.21,Theft (%),23.9
356,Government Expenditure,India,2005,11.21,Robbery (%),1.5
356,Government Expenditure,India,2005,11.21,Sexual Violence (%),5.5
356,Government Expenditure,India,2010,11.83,Homicide (%),3.8
356,Government Expenditure,India,2010,11.83,Assault (%),23.5
356,Government Expenditure,India,2010,11.83,Kidnapping (%),3.1
356,Government Expenditure,India,2010,11.83,Theft (%),26.8
356,Government Expenditure,India,2010,11.83,Robbery (%),1.9
356,Government Expenditure,India,2010,11.83,Sexual Violence (%),5.9
356,Government Expenditure,India,2013,14.05,Homicide (%),3.6
356,Government Expenditure,India,2013,14.05,Assault (%),26.2
356,Government Expenditure,India,2013,14.05,Kidnapping (%),5.1
356,Government Expenditure,India,2013,14.05,Theft (%),29.1
356,Government Expenditure,India,2013,14.05,Robbery (%),2.9
356,Government Expenditure,India,2013,14.05,Sexual Violence (%),9.2
360,Government Expenditure,Indonesia,2010,16.65,Homicide (%),0.4
360,Government Expenditure,Indonesia,2010,16.65,Assault (%),13.2
360,Government Expenditure,Indonesia,2010,16.65,Kidnapping (%),0.2
360,Government Expenditure,Indonesia,2010,16.65,Theft (%),10.1
360,Government Expenditure,Indonesia,2010,16.65,Robbery (%),4.1
360,Government Expenditure,Indonesia,2014,17.67,Homicide (%),0.5
360,Government Expenditure,Indonesia,2014,17.67,Assault (%),14.5
360,Government Expenditure,Indonesia,2014,17.67,Kidnapping (%),0.1
360,Government Expenditure,Indonesia,2014,17.67,Theft (%),9.6
360,Government Expenditure,Indonesia,2014,17.67,Robbery (%),4.6
360,Government Expenditure,Indonesia,2014,17.67,Sexual Violence (%),2.2
360,Government Expenditure,Indonesia,2015,20.5,Homicide (%),0.6
360,Government Expenditure,Indonesia,2015,20.5,Assault (%),5.6
360,Government Expenditure,Indonesia,2015,20.5,Kidnapping (%),0.1
360,Government Expenditure,Indonesia,2015,20.5,Theft (%),10.2
360,Government Expenditure,Indonesia,2015,20.5,Robbery (%),4.6
360,Government Expenditure,Indonesia,2015,20.5,Sexual Violence (%),2.0
372,Government Expenditure,Ireland,2005,13.56,Homicide (%),1.2
372,Government Expenditure,Ireland,2005,13.56,Assault (%),296.2
372,Government Expenditure,Ireland,2005,13.56,Kidnapping (%),1.8
372,Government Expenditure,Ireland,2005,13.56,Theft (%),
372,Government Expenditure,Ireland,2005,13.56,Robbery (%),57.5
372,Government Expenditure,Ireland,2005,13.56,Sexual Violence (%),42.8
372,Government Expenditure,Ireland,2010,9.28,Homicide (%),1.1
372,Government Expenditure,Ireland,2010,9.28,Assault (%),325.0
372,Government Expenditure,Ireland,2010,9.28,Kidnapping (%),2.9
372,Government Expenditure,Ireland,2010,9.28,Theft (%),
372,Government Expenditure,Ireland,2010,9.28,Robbery (%),69.1
372,Government Expenditure,Ireland,2010,9.28,Sexual Violence (%),51.2
372,Government Expenditure,Ireland,2015,13.03,Homicide (%),0.6
372,Government Expenditure,Ireland,2015,13.03,Assault (%),74.8
372,Government Expenditure,Ireland,2015,13.03,Kidnapping (%),1.9
372,Government Expenditure,Ireland,2015,13.03,Theft (%),
372,Government Expenditure,Ireland,2015,13.03,Robbery (%),54.8
372,Government Expenditure,Ireland,2015,13.03,Sexual Violence (%),50.2
376,Government Expenditure,Israel,2005,12.74,Homicide (%),2.5
376,Government Expenditure,Israel,2005,12.74,Assault (%),774.1
376,Government Expenditure,Israel,2005,12.74,Kidnapping (%),6.3
376,Government Expenditure,Israel,2005,12.74,Theft (%),
376,Government Expenditure,Israel,2005,12.74,Robbery (%),65.6
376,Government Expenditure,Israel,2005,12.74,Sexual Violence (%),69.6
376,Government Expenditure,Israel,2010,13.61,Homicide (%),2.0
376,Government Expenditure,Israel,2010,13.61,Assault (%),619.5
376,Government Expenditure,Israel,2010,13.61,Kidnapping (%),3.6
376,Government Expenditure,Israel,2010,13.61,Theft (%),974.2
376,Government Expenditure,Israel,2010,13.61,Robbery (%),39.1
376,Government Expenditure,Israel,2010,13.61,Sexual Violence (%),66.8
376,Government Expenditure,Israel,2015,15.04,Homicide (%),1.4
380,Government Expenditure,Italy,2005,9.01,Homicide (%),1.0
380,Government Expenditure,Italy,2005,9.01,Assault (%),96.3
380,Government Expenditure,Italy,2005,9.01,Kidnapping (%),0.6
380,Government Expenditure,Italy,2005,9.01,Theft (%),
380,Government Expenditure,Italy,2005,9.01,Robbery (%),111.8
380,Government Expenditure,Italy,2005,9.01,Sexual Violence (%),6.9
380,Government Expenditure,Italy,2010,8.72,Homicide (%),0.9
380,Government Expenditure,Italy,2010,8.72,Assault (%),108.6
380,Government Expenditure,Italy,2010,8.72,Kidnapping (%),0.6
380,Government Expenditure,Italy,2010,8.72,Theft (%),
380,Government Expenditure,Italy,2010,8.72,Robbery (%),80.4
380,Government Expenditure,Italy,2010,8.72,Sexual Violence (%),8.1
380,Government Expenditure,Italy,2015,8.11,Homicide (%),0.8
380,Government Expenditure,Italy,2015,8.11,Assault (%),107.6
380,Government Expenditure,Italy,2015,8.11,Kidnapping (%),0.5
380,Government Expenditure,Italy,2015,8.11,Theft (%),
380,Government Expenditure,Italy,2015,8.11,Robbery (%),58.9
380,Government Expenditure,Italy,2015,8.11,Sexual Violence (%),6.7
388,Government Expenditure,Jamaica,2005,14.27,Homicide (%),61.0
388,Government Expenditure,Jamaica,2005,14.27,Kidnapping (%),1.1
388,Government Expenditure,Jamaica,2005,14.27,Sexual Violence (%),40.8
388,Government Expenditure,Jamaica,2008,19.12,Homicide (%),58.0
388,Government Expenditure,Jamaica,2008,19.12,Kidnapping (%),1.5
388,Government Expenditure,Jamaica,2008,19.12,Robbery (%),95.3
388,Government Expenditure,Jamaica,2008,19.12,Sexual Violence (%),54.2
388,Government Expenditure,Jamaica,2010,16.1,Homicide (%),51.4
388,Government Expenditure,Jamaica,2010,16.1,Assault (%),49.9
388,Government Expenditure,Jamaica,2010,16.1,Robbery (%),101.3
388,Government Expenditure,Jamaica,2010,16.1,Sexual Violence (%),54.2
392,Government Expenditure,Japan,2016,9.13,Homicide (%),0.3
392,Government Expenditure,Japan,2016,9.13,Assault (%),19.1
392,Government Expenditure,Japan,2016,9.13,Kidnapping (%),0.2
392,Government Expenditure,Japan,2016,9.13,Theft (%),293.3
392,Government Expenditure,Japan,2016,9.13,Robbery (%),1.8
398,Government Expenditure,Kazakhstan,2005,10.23,Kidnapping (%),0.6
398,Government Expenditure,Kazakhstan,2005,10.23,Theft (%),406.3
398,Government Expenditure,Kazakhstan,2005,10.23,Robbery (%),84.1
404,Government Expenditure,Kenya,2005,27.47,Homicide (%),3.0
404,Government Expenditure,Kenya,2005,27.47,Assault (%),35.3
404,Government Expenditure,Kenya,2005,27.47,Kidnapping (%),0.4
404,Government Expenditure,Kenya,2005,27.47,Theft (%),33.8
404,Government Expenditure,Kenya,2005,27.47,Robbery (%),19.2
404,Government Expenditure,Kenya,2005,27.47,Sexual Violence (%),7.3
404,Government Expenditure,Kenya,2010,20.56,Homicide (%),4.7
404,Government Expenditure,Kenya,2010,20.56,Assault (%),34.0
404,Government Expenditure,Kenya,2010,20.56,Kidnapping (%),0.2
404,Government Expenditure,Kenya,2010,20.56,Theft (%),29.0
404,Government Expenditure,Kenya,2010,20.56,Robbery (%),6.9
404,Government Expenditure,Kenya,2010,20.56,Sexual Violence (%),11.9
404,Government Expenditure,Kenya,2015,16.66,Homicide (%),4.8
404,Government Expenditure,Kenya,2015,16.66,Assault (%),31.6
404,Government Expenditure,Kenya,2015,16.66,Kidnapping (%),0.2
404,Government Expenditure,Kenya,2015,16.66,Theft (%),2.4
404,Government Expenditure,Kenya,2015,16.66,Robbery (%),6.1
404,Government Expenditure,Kenya,2015,16.66,Sexual Violence (%),13.4
296,Government Expenditure,Kiribati,2001,11.52,Homicide (%),4.7
414,Government Expenditure,Kuwait,2005,13.85,Homicide (%),1.8
414,Government Expenditure,Kuwait,2005,13.85,Assault (%),26.1
414,Government Expenditure,Kuwait,2005,13.85,Kidnapping (%),12.3
414,Government Expenditure,Kuwait,2005,13.85,Theft (%),430.0
414,Government Expenditure,Kuwait,2005,13.85,Robbery (%),18.9
414,Government Expenditure,Kuwait,2005,13.85,Sexual Violence (%),16.4
417,Government Expenditure,Kyrgyzstan,2005,16.77,Homicide (%),8.3
417,Government Expenditure,Kyrgyzstan,2005,16.77,Assault (%),5.2
417,Government Expenditure,Kyrgyzstan,2005,16.77,Kidnapping (%),0.5
417,Government Expenditure,Kyrgyzstan,2005,16.77,Theft (%),243.0
417,Government Expenditure,Kyrgyzstan,2005,16.77,Robbery (%),53.6
417,Government Expenditure,Kyrgyzstan,2005,16.77,Sexual Violence (%),0.3
417,Government Expenditure,Kyrgyzstan,2010,15.68,Homicide (%),19.8
417,Government Expenditure,Kyrgyzstan,2010,15.68,Assault (%),9.9
417,Government Expenditure,Kyrgyzstan,2010,15.68,Kidnapping (%),1.5
417,Government Expenditure,Kyrgyzstan,2010,15.68,Theft (%),182.3
417,Government Expenditure,Kyrgyzstan,2010,15.68,Robbery (%),51.6
417,Government Expenditure,Kyrgyzstan,2016,16.78,Homicide (%),4.5
417,Government Expenditure,Kyrgyzstan,2016,16.78,Assault (%),4.8
417,Government Expenditure,Kyrgyzstan,2016,16.78,Kidnapping (%),0.9
417,Government Expenditure,Kyrgyzstan,2016,16.78,Theft (%),156.1
417,Government Expenditure,Kyrgyzstan,2016,16.78,Robbery (%),16.3
418,Government Expenditure,Lao People's Dem. Rep.,2005,13.73,Homicide (%),9.6
418,Government Expenditure,Lao People's Dem. Rep.,2010,7.28,Homicide (%),8.0
428,Government Expenditure,Latvia,2010,11.81,Homicide (%),3.3
428,Government Expenditure,Latvia,2010,11.81,Assault (%),57.9
428,Government Expenditure,Latvia,2010,11.81,Kidnapping (%),0.4
428,Government Expenditure,Latvia,2010,11.81,Theft (%),
428,Government Expenditure,Latvia,2010,11.81,Robbery (%),50.6
428,Government Expenditure,Latvia,2010,11.81,Sexual Violence (%),11.1
428,Government Expenditure,Latvia,2015,14.13,Homicide (%),3.4
428,Government Expenditure,Latvia,2015,14.13,Assault (%),26.8
428,Government Expenditure,Latvia,2015,14.13,Kidnapping (%),0.9
428,Government Expenditure,Latvia,2015,14.13,Theft (%),972.9
428,Government Expenditure,Latvia,2015,14.13,Robbery (%),39.1
428,Government Expenditure,Latvia,2015,14.13,Sexual Violence (%),23.7
422,Government Expenditure,Lebanon,2010,5.53,Homicide (%),3.8
422,Government Expenditure,Lebanon,2010,5.53,Assault (%),218.9
422,Government Expenditure,Lebanon,2010,5.53,Kidnapping (%),12.9
422,Government Expenditure,Lebanon,2010,5.53,Theft (%),662.1
422,Government Expenditure,Lebanon,2010,5.53,Robbery (%),0.5
422,Government Expenditure,Lebanon,2010,5.53,Sexual Violence (%),4.8
430,Government Expenditure,Liberia,2012,5.18,Homicide (%),3.2
440,Government Expenditure,Lithuania,2005,14.58,Homicide (%),11.1
440,Government Expenditure,Lithuania,2005,14.58,Assault (%),12.2
440,Government Expenditure,Lithuania,2005,14.58,Kidnapping (%),2.1
440,Government Expenditure,Lithuania,2005,14.58,Theft (%),825.8
440,Government Expenditure,Lithuania,2005,14.58,Robbery (%),155.7
440,Government Expenditure,Lithuania,2005,14.58,Sexual Violence (%),16.7
440,Government Expenditure,Lithuania,2010,12.86,Homicide (%),7.0
440,Government Expenditure,Lithuania,2010,12.86,Assault (%),7.8
440,Government Expenditure,Lithuania,2010,12.86,Kidnapping (%),2.2
440,Government Expenditure,Lithuania,2010,12.86,Theft (%),849.3
440,Government Expenditure,Lithuania,2010,12.86,Robbery (%),87.3
440,Government Expenditure,Lithuania,2010,12.86,Sexual Violence (%),16.5
440,Government Expenditure,Lithuania,2015,12.29,Homicide (%),5.9
440,Government Expenditure,Lithuania,2015,12.29,Assault (%),7.3
440,Government Expenditure,Lithuania,2015,12.29,Kidnapping (%),1.7
440,Government Expenditure,Lithuania,2015,12.29,Theft (%),777.1
440,Government Expenditure,Lithuania,2015,12.29,Robbery (%),54.2
440,Government Expenditure,Lithuania,2015,12.29,Sexual Violence (%),13.0
450,Government Expenditure,Madagascar,2005,18.03,Homicide (%),10.0
454,Government Expenditure,Malawi,2010,12.52,Homicide (%),3.4
458,Government Expenditure,Malaysia,2010,18.41,Homicide (%),1.9
462,Government Expenditure,Maldives,2010,12.46,Homicide (%),1.6
462,Government Expenditure,Maldives,2010,12.46,Assault (%),405.5
462,Government Expenditure,Maldives,2010,12.46,Kidnapping (%),7.1
462,Government Expenditure,Maldives,2010,12.46,Theft (%),
462,Government Expenditure,Maldives,2010,12.46,Robbery (%),150.1
462,Government Expenditure,Maldives,2010,12.46,Sexual Violence (%),157.3
466,Government Expenditure,Mali,2005,16.28,Homicide (%),12.7
466,Government Expenditure,Mali,2010,16.5,Homicide (%),12.2
470,Government Expenditure,Malta,2010,15.72,Homicide (%),1.0
470,Government Expenditure,Malta,2010,15.72,Assault (%),43.3
470,Government Expenditure,Malta,2010,15.72,Kidnapping (%),0.0
470,Government Expenditure,Malta,2010,15.72,Theft (%),
470,Government Expenditure,Malta,2010,15.72,Robbery (%),47.1
470,Government Expenditure,Malta,2010,15.72,Sexual Violence (%),22.1
470,Government Expenditure,Malta,2015,13.15,Homicide (%),0.9
470,Government Expenditure,Malta,2015,13.15,Assault (%),42.8
470,Government Expenditure,Malta,2015,13.15,Kidnapping (%),0.0
470,Government Expenditure,Malta,2015,13.15,Theft (%),
470,Government Expenditure,Malta,2015,13.15,Robbery (%),56.6
470,Government Expenditure,Malta,2015,13.15,Sexual Violence (%),24.8
478,Government Expenditure,Mauritania,2010,16.04,Homicide (%),10.9
480,Government Expenditure,Mauritius,2005,17.09,Homicide (%),3.0
480,Government Expenditure,Mauritius,2005,17.09,Assault (%),10.0
480,Government Expenditure,Mauritius,2005,17.09,Theft (%),
480,Government Expenditure,Mauritius,2005,17.09,Robbery (%),110.5
480,Government Expenditure,Mauritius,2005,17.09,Sexual Violence (%),25.7
480,Government Expenditure,Mauritius,2010,14.57,Homicide (%),2.6
480,Government Expenditure,Mauritius,2010,14.57,Assault (%),19.1
480,Government Expenditure,Mauritius,2010,14.57,Kidnapping (%),2.8
480,Government Expenditure,Mauritius,2010,14.57,Theft (%),864.0
480,Government Expenditure,Mauritius,2010,14.57,Robbery (%),86.9
480,Government Expenditure,Mauritius,2010,14.57,Sexual Violence (%),34.6
484,Government Expenditure,Mexico,2005,21.9,Homicide (%),9.1
484,Government Expenditure,Mexico,2005,21.9,Assault (%),220.5
484,Government Expenditure,Mexico,2005,21.9,Kidnapping (%),0.3
484,Government Expenditure,Mexico,2005,21.9,Theft (%),78.2
484,Government Expenditure,Mexico,2005,21.9,Robbery (%),475.6
484,Government Expenditure,Mexico,2005,21.9,Sexual Violence (%),26.1
484,Government Expenditure,Mexico,2010,18.64,Homicide (%),22.0
484,Government Expenditure,Mexico,2010,18.64,Assault (%),196.6
484,Government Expenditure,Mexico,2010,18.64,Kidnapping (%),1.1
484,Government Expenditure,Mexico,2010,18.64,Theft (%),112.6
484,Government Expenditure,Mexico,2010,18.64,Robbery (%),629.2
484,Government Expenditure,Mexico,2010,18.64,Sexual Violence (%),28.8
484,Government Expenditure,Mexico,2015,19.02,Homicide (%),16.5
484,Government Expenditure,Mexico,2015,19.02,Assault (%),36.7
484,Government Expenditure,Mexico,2015,19.02,Kidnapping (%),0.7
484,Government Expenditure,Mexico,2015,19.02,Theft (%),210.5
484,Government Expenditure,Mexico,2015,19.02,Robbery (%),76.6
484,Government Expenditure,Mexico,2015,19.02,Sexual Violence (%),31.8
583,Government Expenditure,Micronesia (Fed. States of),2015,22.31,Homicide (%),4.7
496,Government Expenditure,Mongolia,2010,14.71,Homicide (%),8.8
496,Government Expenditure,Mongolia,2010,14.71,Assault (%),214.6
496,Government Expenditure,Mongolia,2010,14.71,Kidnapping (%),0.0
496,Government Expenditure,Mongolia,2010,14.71,Theft (%),213.0
496,Government Expenditure,Mongolia,2010,14.71,Robbery (%),19.2
496,Government Expenditure,Mongolia,2010,14.71,Sexual Violence (%),13.3
504,Government Expenditure,Morocco,2009,17.3,Homicide (%),1.4
504,Government Expenditure,Morocco,2009,17.3,Assault (%),97.2
504,Government Expenditure,Morocco,2009,17.3,Kidnapping (%),1.0
504,Government Expenditure,Morocco,2009,17.3,Theft (%),245.1
504,Government Expenditure,Morocco,2009,17.3,Robbery (%),81.1
504,Government Expenditure,Morocco,2009,17.3,Sexual Violence (%),10.3
508,Government Expenditure,Mozambique,2005,22.72,Homicide (%),5.2
508,Government Expenditure,Mozambique,2005,22.72,Assault (%),6.1
508,Government Expenditure,Mozambique,2005,22.72,Theft (%),26.5
508,Government Expenditure,Mozambique,2005,22.72,Robbery (%),32.6
508,Government Expenditure,Mozambique,2005,22.72,Sexual Violence (%),3.7
516,Government Expenditure,Namibia,2010,26.12,Homicide (%),14.4
524,Government Expenditure,Nepal,2005,22.29,Homicide (%),3.4
524,Government Expenditure,Nepal,2005,22.29,Assault (%),4.1
524,Government Expenditure,Nepal,2005,22.29,Kidnapping (%),0.5
524,Government Expenditure,Nepal,2005,22.29,Theft (%),2.0
524,Government Expenditure,Nepal,2005,22.29,Robbery (%),0.9
524,Government Expenditure,Nepal,2010,16.03,Homicide (%),3.0
528,Government Expenditure,Netherlands,2005,12.44,Homicide (%),1.1
528,Government Expenditure,Netherlands,2005,12.44,Assault (%),409.7
528,Government Expenditure,Netherlands,2005,12.44,Kidnapping (%),5.6
528,Government Expenditure,Netherlands,2005,12.44,Theft (%),
528,Government Expenditure,Netherlands,2005,12.44,Robbery (%),100.5
528,Government Expenditure,Netherlands,2005,12.44,Sexual Violence (%),44.6
528,Government Expenditure,Netherlands,2010,11.74,Homicide (%),0.9
528,Government Expenditure,Netherlands,2010,11.74,Assault (%),361.3
528,Government Expenditure,Netherlands,2010,11.74,Kidnapping (%),3.9
528,Government Expenditure,Netherlands,2010,11.74,Theft (%),
528,Government Expenditure,Netherlands,2010,11.74,Robbery (%),96.7
528,Government Expenditure,Netherlands,2010,11.74,Sexual Violence (%),57.8
528,Government Expenditure,Netherlands,2015,12.25,Homicide (%),0.6
528,Government Expenditure,Netherlands,2015,12.25,Assault (%),30.1
528,Government Expenditure,Netherlands,2015,12.25,Kidnapping (%),2.6
528,Government Expenditure,Netherlands,2015,12.25,Theft (%),
528,Government Expenditure,Netherlands,2015,12.25,Robbery (%),57.5
528,Government Expenditure,Netherlands,2015,12.25,Sexual Violence (%),43.5
554,Government Expenditure,New Zealand,2005,16.27,Homicide (%),1.5
554,Government Expenditure,New Zealand,2005,16.27,Assault (%),234.2
554,Government Expenditure,New Zealand,2005,16.27,Kidnapping (%),7.0
554,Government Expenditure,New Zealand,2005,16.27,Theft (%),
554,Government Expenditure,New Zealand,2005,16.27,Robbery (%),56.2
554,Government Expenditure,New Zealand,2005,16.27,Sexual Violence (%),59.6
554,Government Expenditure,New Zealand,2010,15.72,Homicide (%),1.0
554,Government Expenditure,New Zealand,2010,15.72,Assault (%),257.7
554,Government Expenditure,New Zealand,2010,15.72,Kidnapping (%),5.2
554,Government Expenditure,New Zealand,2010,15.72,Theft (%),
554,Government Expenditure,New Zealand,2010,15.72,Robbery (%),57.0
554,Government Expenditure,New Zealand,2010,15.72,Sexual Violence (%),66.7
578,Government Expenditure,Norway,2005,16.55,Homicide (%),0.7
578,Government Expenditure,Norway,2005,16.55,Assault (%),63.9
578,Government Expenditure,Norway,2005,16.55,Theft (%),
578,Government Expenditure,Norway,2005,16.55,Robbery (%),31.3
578,Government Expenditure,Norway,2005,16.55,Sexual Violence (%),42.4
578,Government Expenditure,Norway,2010,15.23,Homicide (%),0.6
578,Government Expenditure,Norway,2010,15.23,Assault (%),59.9
578,Government Expenditure,Norway,2010,15.23,Theft (%),
578,Government Expenditure,Norway,2010,15.23,Robbery (%),34.5
578,Government Expenditure,Norway,2010,15.23,Sexual Violence (%),50.1
512,Government Expenditure,Oman,2005,10.05,Homicide (%),2.1
586,Government Expenditure,Pakistan,2005,13.78,Homicide (%),6.4
586,Government Expenditure,Pakistan,2010,11.86,Homicide (%),7.7
586,Government Expenditure,Pakistan,2010,11.86,Assault (%),20.9
586,Government Expenditure,Pakistan,2010,11.86,Kidnapping (%),11.0
586,Government Expenditure,Pakistan,2010,11.86,Theft (%),28.9
586,Government Expenditure,Pakistan,2010,11.86,Robbery (%),10.6
586,Government Expenditure,Pakistan,2016,12.6,Homicide (%),4.4
586,Government Expenditure,Pakistan,2016,12.6,Assault (%),15.4
586,Government Expenditure,Pakistan,2016,12.6,Kidnapping (%),9.3
586,Government Expenditure,Pakistan,2016,12.6,Theft (%),20.9
586,Government Expenditure,Pakistan,2016,12.6,Robbery (%),6.8
604,Government Expenditure,Peru,2005,14.28,Assault (%),53.2
604,Government Expenditure,Peru,2005,14.28,Kidnapping (%),1.8
604,Government Expenditure,Peru,2005,14.28,Theft (%),189.9
604,Government Expenditure,Peru,2005,14.28,Robbery (%),165.1
604,Government Expenditure,Peru,2010,13.56,Assault (%),64.9
604,Government Expenditure,Peru,2010,13.56,Kidnapping (%),1.6
604,Government Expenditure,Peru,2010,13.56,Theft (%),190.1
604,Government Expenditure,Peru,2010,13.56,Robbery (%),193.4
604,Government Expenditure,Peru,2010,13.56,Sexual Violence (%),18.0
608,Government Expenditure,Philippines,2005,12.42,Homicide (%),7.5
608,Government Expenditure,Philippines,2005,12.42,Kidnapping (%),0.1
608,Government Expenditure,Philippines,2005,12.42,Theft (%),12.9
608,Government Expenditure,Philippines,2005,12.42,Robbery (%),9.0
616,Government Expenditure,Poland,2005,12.22,Homicide (%),1.4
616,Government Expenditure,Poland,2005,12.22,Kidnapping (%),0.1
616,Government Expenditure,Poland,2005,12.22,Theft (%),726.9
616,Government Expenditure,Poland,2005,12.22,Robbery (%),109.9
